,USAGE_DATE,FACILITY_NAME,attendance,Year,Month,Day_of_Week,mean_attendance,std_attendance,standardized_attendance
2013,2022-01-31,PortAventura World,10296,2022,1,Monday,37452.74396135266,14092.593100224485,-1.927022498146212
2014,2022-01-31,Tivoli Gardens,5816,2022,1,Monday,17806.0193236715,6174.206277325421,-1.9419531491366702
2015,2022-02-01,PortAventura World,5947,2022,2,Tuesday,37452.74396135266,14092.593100224485,-2.2356243267146336
2016,2022-02-01,Tivoli Gardens,3702,2022,2,Tuesday,17806.0193236715,6174.206277325421,-2.2843453377105436
2017,2022-02-02,PortAventura World,7797,2022,2,Wednesday,37452.74396135266,14092.593100224485,-2.1043496928099246
2018,2022-02-02,Tivoli Gardens,4140,2022,2,Wednesday,17806.0193236715,6174.206277325421,-2.2134050450921157
2019,2022-02-03,PortAventura World,9986,2022,2,Thursday,37452.74396135266,14092.593100224485,-1.949019869232947
2020,2022-02-03,Tivoli Gardens,5041,2022,2,Thursday,17806.0193236715,6174.206277325421,-2.067475356395304
2021,2022-02-04,PortAventura World,10322,2022,2,Friday,37452.74396135266,14092.593100224485,-1.925177557345389
2022,2022-02-04,Tivoli Gardens,6094,2022,2,Friday,17806.0193236715,6174.206277325421,-1.8969271186619603
2023,2022-02-05,PortAventura World,23032,2022,2,Saturday,37452.74396135266,14092.593100224485,-1.0232853427892519
2024,2022-02-05,Tivoli Gardens,12030,2022,2,Saturday,17806.0193236715,6174.206277325421,-0.9355079931300236
2025,2022-02-06,PortAventura World,19203,2022,2,Sunday,37452.74396135266,14092.593100224485,-1.294988355341215
2026,2022-02-06,Tivoli Gardens,14030,2022,2,Sunday,17806.0193236715,6174.206277325421,-0.611579716333549
2027,2022-02-07,PortAventura World,22073,2022,2,Monday,37452.74396135266,14092.593100224485,-1.0913352746349902
2028,2022-02-07,Tivoli Gardens,13159,2022,2,Monday,17806.0193236715,6174.206277325421,-0.7526504808784137
2029,2022-02-08,PortAventura World,19537,2022,2,Tuesday,37452.74396135266,14092.593100224485,-1.2712879619767972
2030,2022-02-08,Tivoli Gardens,13110,2022,2,Tuesday,17806.0193236715,6174.206277325421,-0.7605867236599273
2031,2022-02-09,PortAventura World,20363,2022,2,Wednesday,37452.74396135266,14092.593100224485,-1.2126756119198836
2032,2022-02-09,Tivoli Gardens,12621,2022,2,Wednesday,17806.0193236715,6174.206277325421,-0.8397871873366654
2033,2022-02-10,PortAventura World,16755,2022,2,Thursday,37452.74396135266,14092.593100224485,-1.4686966276648517
2034,2022-02-10,Tivoli Gardens,11819,2022,2,Thursday,17806.0193236715,6174.206277325421,-0.9696824263320517
2035,2022-02-11,PortAventura World,18223,2022,2,Friday,37452.74396135266,14092.593100224485,-1.3645284316799258
2036,2022-02-11,Tivoli Gardens,11406,2022,2,Friday,17806.0193236715,6174.206277325421,-1.0365736154905236
2037,2022-02-12,PortAventura World,30480,2022,2,Saturday,37452.74396135266,14092.593100224485,-0.4947807626150497
2038,2022-02-12,Tivoli Gardens,16751,2022,2,Saturday,17806.0193236715,6174.206277325421,-0.1708752957519453
2039,2022-02-13,PortAventura World,27346,2022,2,Sunday,37452.74396135266,14092.593100224485,-0.7171670883757841
2040,2022-02-13,Tivoli Gardens,17566,2022,2,Sunday,17806.0193236715,6174.206277325421,-0.038874522957381905
2041,2022-02-14,PortAventura World,23314,2022,2,Monday,37452.74396135266,14092.593100224485,-1.00327483102648
2042,2022-02-14,Tivoli Gardens,12788,2022,2,Monday,17806.0193236715,6174.206277325421,-0.8127391762241597
2043,2022-02-15,PortAventura World,22964,2022,2,Tuesday,37452.74396135266,14092.593100224485,-1.0281105725760196
2044,2022-02-15,Tivoli Gardens,13572,2022,2,Tuesday,17806.0193236715,6174.206277325421,-0.6857592917199417
2045,2022-02-16,PortAventura World,23383,2022,2,Wednesday,37452.74396135266,14092.593100224485,-0.9983786419781422
2046,2022-02-16,Tivoli Gardens,13159,2022,2,Wednesday,17806.0193236715,6174.206277325421,-0.7526504808784137
2047,2022-02-17,PortAventura World,28747,2022,2,Thursday,37452.74396135266,14092.593100224485,-0.6177531629160556
2048,2022-02-17,Tivoli Gardens,14737,2022,2,Thursday,17806.0193236715,6174.206277325421,-0.49707107048599525
2049,2022-02-18,PortAventura World,22089,2022,2,Friday,37452.74396135266,14092.593100224485,-1.0901999264498685
2050,2022-02-18,Tivoli Gardens,13201,2022,2,Friday,17806.0193236715,6174.206277325421,-0.7458479870656877
2051,2022-02-19,PortAventura World,32228,2022,2,Saturday,37452.74396135266,14092.593100224485,-0.37074397339049203
2052,2022-02-19,Tivoli Gardens,16433,2022,2,Saturday,17806.0193236715,6174.206277325421,-0.22237989176258477
2053,2022-02-20,PortAventura World,24807,2022,2,Sunday,37452.74396135266,14092.593100224485,-0.8973326535023012
2054,2022-02-20,Tivoli Gardens,14669,2022,2,Sunday,17806.0193236715,6174.206277325421,-0.5080846318970753
2055,2022-02-21,PortAventura World,21691,2022,2,Monday,37452.74396135266,14092.593100224485,-1.1184417125547736
2056,2022-02-21,Tivoli Gardens,10711,2022,2,Monday,17806.0193236715,6174.206277325421,-1.1491386916772985
2057,2022-02-22,PortAventura World,23205,2022,2,Tuesday,37452.74396135266,14092.593100224485,-1.0110093905376223
2058,2022-02-22,Tivoli Gardens,12616,2022,2,Tuesday,17806.0193236715,6174.206277325421,-0.8405970080286566
2059,2022-02-23,PortAventura World,29166,2022,2,Wednesday,37452.74396135266,14092.593100224485,-0.5880212323181783
2060,2022-02-23,Tivoli Gardens,13926,2022,2,Wednesday,17806.0193236715,6174.206277325421,-0.6284239867269656
2061,2022-02-24,PortAventura World,23557,2022,2,Thursday,37452.74396135266,14092.593100224485,-0.9860317304649425
2062,2022-02-24,Tivoli Gardens,12689,2022,2,Thursday,17806.0193236715,6174.206277325421,-0.8287736259255852
2063,2022-02-25,PortAventura World,28304,2022,2,Friday,37452.74396135266,14092.593100224485,-0.6491881157916157
2064,2022-02-25,Tivoli Gardens,14103,2022,2,Friday,17806.0193236715,6174.206277325421,-0.5997563342304777
2065,2022-02-26,PortAventura World,37074,2022,2,Saturday,37452.74396135266,14092.593100224485,-0.026875391821724093
2066,2022-02-26,Tivoli Gardens,18078,2022,2,Saturday,17806.0193236715,6174.206277325421,0.04405111590251559
2067,2022-02-27,PortAventura World,34293,2022,2,Sunday,37452.74396135266,14092.593100224485,-0.22421309824820856
2068,2022-02-27,Tivoli Gardens,18291,2022,2,Sunday,17806.0193236715,6174.206277325421,0.07854947738134013
2069,2022-02-28,PortAventura World,36332,2022,2,Monday,37452.74396135266,14092.593100224485,-0.079527163906748
2070,2022-02-28,Tivoli Gardens,17941,2022,2,Monday,17806.0193236715,6174.206277325421,0.02186202894195708
2071,2022-03-01,PortAventura World,29722,2022,3,Tuesday,37452.74396135266,14092.593100224485,-0.5485678828851954
2072,2022-03-01,Tivoli Gardens,15115,2022,3,Tuesday,17806.0193236715,6174.206277325421,-0.43584862617146153
2073,2022-03-02,PortAventura World,28665,2022,3,Wednesday,37452.74396135266,14092.593100224485,-0.6235718223648049
2074,2022-03-02,Tivoli Gardens,15569,2022,3,Wednesday,17806.0193236715,6174.206277325421,-0.3623169073386618
2075,2022-03-03,PortAventura World,32735,2022,3,Thursday,37452.74396135266,14092.593100224485,-0.33476762777444474
2076,2022-03-03,Tivoli Gardens,17439,2022,3,Thursday,17806.0193236715,6174.206277325421,-0.059443968533958044
2077,2022-03-04,PortAventura World,30997,2022,3,Friday,37452.74396135266,14092.593100224485,-0.45809482438330124
2078,2022-03-04,Tivoli Gardens,15952,2022,3,Friday,17806.0193236715,6174.206277325421,-0.3002846423321369
2079,2022-03-05,PortAventura World,35594,2022,3,Saturday,37452.74396135266,14092.593100224485,-0.13189509894549145
2080,2022-03-05,Tivoli Gardens,18353,2022,3,Saturday,17806.0193236715,6174.206277325421,0.08859125396203085
2081,2022-03-06,PortAventura World,40178,2022,3,Sunday,37452.74396135266,14092.593100224485,0.1933821560919069
2082,2022-03-06,Tivoli Gardens,19339,2022,3,Sunday,17806.0193236715,6174.206277325421,0.24828789442269283
2083,2022-03-07,PortAventura World,26731,2022,3,Monday,37452.74396135266,14092.593100224485,-0.7608070342414036
2084,2022-03-07,Tivoli Gardens,11885,2022,3,Monday,17806.0193236715,6174.206277325421,-0.958992793197768
2085,2022-03-08,PortAventura World,22901,2022,3,Tuesday,37452.74396135266,14092.593100224485,-1.0325810060549367
2086,2022-03-08,Tivoli Gardens,11400,2022,3,Tuesday,17806.0193236715,6174.206277325421,-1.037545400320913
2087,2022-03-09,PortAventura World,23663,2022,3,Wednesday,37452.74396135266,14092.593100224485,-0.9785100487385106
2088,2022-03-09,Tivoli Gardens,10994,2022,3,Wednesday,17806.0193236715,6174.206277325421,-1.1033028405105973
2089,2022-03-10,PortAventura World,25706,2022,3,Thursday,37452.74396135266,14092.593100224485,-0.8335402773507695
2090,2022-03-10,Tivoli Gardens,11320,2022,3,Thursday,17806.0193236715,6174.206277325421,-1.050502531392772
2091,2022-03-11,PortAventura World,24592,2022,3,Friday,37452.74396135266,14092.593100224485,-0.9125888947398755
2092,2022-03-11,Tivoli Gardens,12271,2022,3,Friday,17806.0193236715,6174.206277325421,-0.8964746357760484
2093,2022-03-12,PortAventura World,40846,2022,3,Saturday,37452.74396135266,14092.593100224485,0.24078294282074242
2094,2022-03-12,Tivoli Gardens,18903,2022,3,Saturday,17806.0193236715,6174.206277325421,0.17767153008106137
2095,2022-03-13,PortAventura World,33166,2022,3,Sunday,37452.74396135266,14092.593100224485,-0.304184186037726
2096,2022-03-13,Tivoli Gardens,19141,2022,3,Sunday,17806.0193236715,6174.206277325421,0.21621899501984185
2097,2022-03-14,PortAventura World,29971,2022,3,Monday,37452.74396135266,14092.593100224485,-0.5308990267542373
2098,2022-03-14,Tivoli Gardens,12529,2022,3,Monday,17806.0193236715,6174.206277325421,-0.8546878880693032
2099,2022-03-15,PortAventura World,23065,2022,3,Tuesday,37452.74396135266,14092.593100224485,-1.0209436871574382
2100,2022-03-15,Tivoli Gardens,12642,2022,3,Tuesday,17806.0193236715,6174.206277325421,-0.8363859404303023
2101,2022-03-16,PortAventura World,29843,2022,3,Wednesday,37452.74396135266,14092.593100224485,-0.5399818122352118
2102,2022-03-16,Tivoli Gardens,13344,2022,3,Wednesday,17806.0193236715,6174.206277325421,-0.7226871152747398
2103,2022-03-17,PortAventura World,28405,2022,3,Thursday,37452.74396135266,14092.593100224485,-0.6420212303730344
2104,2022-03-17,Tivoli Gardens,12419,2022,3,Thursday,17806.0193236715,6174.206277325421,-0.8725039432931093
2105,2022-03-18,PortAventura World,35019,2022,3,Friday,37452.74396135266,14092.593100224485,-0.17269667434830646
2106,2022-03-18,Tivoli Gardens,15392,2022,3,Friday,17806.0193236715,6174.206277325421,-0.3909845598351498
2107,2022-03-19,PortAventura World,50052,2022,3,Saturday,37452.74396135266,14092.593100224485,0.8940339048352034
2108,2022-03-19,Tivoli Gardens,23114,2022,3,Saturday,17806.0193236715,6174.206277325421,0.8597025168760386
2109,2022-03-20,PortAventura World,40579,2022,3,Sunday,37452.74396135266,14092.593100224485,0.22183681998152224
2110,2022-03-20,Tivoli Gardens,21130,2022,3,Sunday,17806.0193236715,6174.206277325421,0.5383656662939358
2111,2022-03-21,PortAventura World,31183,2022,3,Monday,37452.74396135266,14092.593100224485,-0.4448964017312602
2112,2022-03-21,Tivoli Gardens,13561,2022,3,Monday,17806.0193236715,6174.206277325421,-0.6875408972423223
2113,2022-03-22,PortAventura World,28081,2022,3,Tuesday,37452.74396135266,14092.593100224485,-0.665012031121751
2114,2022-03-22,Tivoli Gardens,12912,2022,3,Tuesday,17806.0193236715,6174.206277325421,-0.7926556230627783
2115,2022-03-23,PortAventura World,29208,2022,3,Wednesday,37452.74396135266,14092.593100224485,-0.5850409433322336
2116,2022-03-23,Tivoli Gardens,13071,2022,3,Wednesday,17806.0193236715,6174.206277325421,-0.7669033250574586
2117,2022-03-24,PortAventura World,31071,2022,3,Thursday,37452.74396135266,14092.593100224485,-0.4528438390271129
2118,2022-03-24,Tivoli Gardens,13677,2022,3,Thursday,17806.0193236715,6174.206277325421,-0.6687530571881267
2119,2022-03-25,PortAventura World,41375,2022,3,Friday,37452.74396135266,14092.593100224485,0.27832039219133226
2120,2022-03-25,Tivoli Gardens,15634,2022,3,Friday,17806.0193236715,6174.206277325421,-0.35178923834277637
2121,2022-03-26,PortAventura World,52723,2022,3,Saturday,37452.74396135266,14092.593100224485,1.0835660924889754
2122,2022-03-26,Tivoli Gardens,22405,2022,3,Saturday,17806.0193236715,6174.206277325421,0.7448699427516884
2123,2022-03-27,PortAventura World,44387,2022,3,Sunday,37452.74396135266,14092.593100224485,0.49204968804051286
2124,2022-03-27,Tivoli Gardens,21959,2022,3,Sunday,17806.0193236715,6174.206277325421,0.6726339370260745
2125,2022-03-28,PortAventura World,40244,2022,3,Monday,37452.74396135266,14092.593100224485,0.19806546735553435
2126,2022-03-28,Tivoli Gardens,15470,2022,3,Monday,17806.0193236715,6174.206277325421,-0.37835135704008727
2127,2022-03-29,PortAventura World,29361,2022,3,Tuesday,37452.74396135266,14092.593100224485,-0.5741841763120062
2128,2022-03-29,Tivoli Gardens,14327,2022,3,Tuesday,17806.0193236715,6174.206277325421,-0.5634763672292725
2129,2022-03-30,PortAventura World,31868,2022,3,Wednesday,37452.74396135266,14092.593100224485,-0.3962893075557328
2130,2022-03-30,Tivoli Gardens,13801,2022,3,Wednesday,17806.0193236715,6174.206277325421,-0.6486695040267454
2131,2022-03-31,PortAventura World,25984,2022,3,Thursday,37452.74396135266,14092.593100224485,-0.8138136026342782
2132,2022-03-31,Tivoli Gardens,12640,2022,3,Thursday,17806.0193236715,6174.206277325421,-0.8367098687070988
2133,2022-04-01,PortAventura World,25335,2022,4,Friday,37452.74396135266,14092.593100224485,-0.8598661633932815
2134,2022-04-01,Tivoli Gardens,11856,2022,4,Friday,17806.0193236715,6174.206277325421,-0.9636897532113169
2135,2022-04-02,PortAventura World,39159,2022,4,Saturday,37452.74396135266,14092.593100224485,0.12107466855196167
2136,2022-04-02,Tivoli Gardens,17311,2022,4,Saturday,17806.0193236715,6174.206277325421,-0.08017537824893242
2137,2022-04-03,PortAventura World,35848,2022,4,Sunday,37452.74396135266,14092.593100224485,-0.11387144650668272
2138,2022-04-03,Tivoli Gardens,18717,2022,4,Sunday,17806.0193236715,6174.206277325421,0.14754620033898921
2139,2022-04-04,PortAventura World,38509,2022,4,Monday,37452.74396135266,14092.593100224485,0.07495114853138816
2140,2022-04-04,Tivoli Gardens,16583,2022,4,Monday,17806.0193236715,6174.206277325421,-0.19808527100284917
2141,2022-04-05,PortAventura World,38824,2022,4,Tuesday,37452.74396135266,14092.593100224485,0.09730331592597379
2142,2022-04-05,Tivoli Gardens,19527,2022,4,Tuesday,17806.0193236715,6174.206277325421,0.27873715244156144
2143,2022-04-06,PortAventura World,37922,2022,4,Wednesday,37452.74396135266,14092.593100224485,0.03329806198973179
2144,2022-04-06,Tivoli Gardens,18681,2022,4,Wednesday,17806.0193236715,6174.206277325421,0.14171549135665268
2145,2022-04-07,PortAventura World,36795,2022,4,Thursday,37452.74396135266,14092.593100224485,-0.04667302579978564
2146,2022-04-07,Tivoli Gardens,19316,2022,4,Thursday,17806.0193236715,6174.206277325421,0.24456271923953338
2147,2022-04-08,PortAventura World,27410,2022,4,Friday,37452.74396135266,14092.593100224485,-0.7126256956352969
2148,2022-04-08,Tivoli Gardens,16702,2022,4,Friday,17806.0193236715,6174.206277325421,-0.17881153853345894
2149,2022-04-09,PortAventura World,41478,2022,4,Saturday,37452.74396135266,14092.593100224485,0.2856291961330539
2150,2022-04-09,Tivoli Gardens,17765,2022,4,Saturday,17806.0193236715,6174.206277325421,-0.006643659416132685
2151,2022-04-10,PortAventura World,48238,2022,4,Sunday,37452.74396135266,14092.593100224485,0.7653138043470182
2152,2022-04-10,Tivoli Gardens,21604,2022,4,Sunday,17806.0193236715,6174.206277325421,0.6151366678947003
2153,2022-04-11,PortAventura World,57910,2022,4,Monday,37452.74396135266,14092.593100224485,1.451631782253152
2154,2022-04-11,Tivoli Gardens,24408,2022,4,Monday,17806.0193236715,6174.206277325421,1.0692841119633576
2155,2022-04-12,PortAventura World,61684,2022,4,Tuesday,37452.74396135266,14092.593100224485,1.7194320354187587
2156,2022-04-12,Tivoli Gardens,22482,2022,4,Tuesday,17806.0193236715,6174.206277325421,0.7573411814083526
2157,2022-04-13,PortAventura World,47648,2022,4,Wednesday,37452.74396135266,14092.593100224485,0.7234478400206515
2158,2022-04-13,Tivoli Gardens,23212,2022,4,Wednesday,17806.0193236715,6174.206277325421,0.8755750024390658
2159,2022-04-14,PortAventura World,54015,2022,4,Thursday,37452.74396135266,14092.593100224485,1.1752454584375616
2160,2022-04-14,Tivoli Gardens,23437,2022,4,Thursday,17806.0193236715,6174.206277325421,0.9120169335786693
2161,2022-04-15,PortAventura World,52763,2022,4,Friday,37452.74396135266,14092.593100224485,1.08640446295178
2162,2022-04-15,Tivoli Gardens,22576,2022,4,Friday,17806.0193236715,6174.206277325421,0.7725658104177869
2163,2022-04-16,PortAventura World,54906,2022,4,Saturday,37452.74396135266,14092.593100224485,1.2384701604965322
2164,2022-04-16,Tivoli Gardens,23610,2022,4,Saturday,17806.0193236715,6174.206277325421,0.9400367295215644
2165,2022-04-17,PortAventura World,54257,2022,4,Sunday,37452.74396135266,14092.593100224485,1.1924175997375288
2166,2022-04-17,Tivoli Gardens,25763,2022,4,Sunday,17806.0193236715,6174.206277325421,1.2887455194929693
2167,2022-04-18,PortAventura World,50143,2022,4,Monday,37452.74396135266,14092.593100224485,0.9004911976380837
2168,2022-04-18,Tivoli Gardens,22235,2022,4,Monday,17806.0193236715,6174.206277325421,0.717336039223988
2169,2022-04-19,PortAventura World,52271,2022,4,Tuesday,37452.74396135266,14092.593100224485,1.0514925062592844
2170,2022-04-19,Tivoli Gardens,22338,2022,4,Tuesday,17806.0193236715,6174.206277325421,0.7340183454790065
2171,2022-04-20,PortAventura World,52229,2022,4,Wednesday,37452.74396135266,14092.593100224485,1.0485122172733397
2172,2022-04-20,Tivoli Gardens,23270,2022,4,Wednesday,17806.0193236715,6174.206277325421,0.8849689224661637
2173,2022-04-21,PortAventura World,53229,2022,4,Thursday,37452.74396135266,14092.593100224485,1.1194714788434525
2174,2022-04-21,Tivoli Gardens,24757,2022,4,Thursday,17806.0193236715,6174.206277325421,1.1258095962643424
2175,2022-04-22,PortAventura World,51675,2022,4,Friday,37452.74396135266,14092.593100224485,1.0092007863634969
