review_id,touchpoint,sentiment,code,text_excerpt,travel_party,first_visit,visit_timing
279124019,atmosphere,positive,sufficient shade on warm,there was enough shade and cool places so we didn't find the heat a real problem.,,,mid week
279124019,navigation,neutral,manageable crowd levels,nowhere near crazy packed,,,mid week
279124019,attractions,positive,short ride wait times,This made most rides only a short wait ( 20 min),,,mid week
279124019,attractions,positive,able to repeat rides,so managed to repeat many rides and get around everywhere in a day,,,mid week
279124019,timing,positive,one day visit sufficient,I think one day at this park would be plenty in most circumstances.,,,mid week
279124019,attractions,negative,long Autopia ride queue,"Autopia queues get very long early, move slowly, and have a lot of families.",,,mid week
279124019,comparison,negative,not for thrill seekers,If you're a thrill ride junkie you're probably going to be disappointed   this is not Universal.,,,mid week
279124019,comparison,positive,satisfactory Disney experience,"if you're expecting the Disney experience, then it's a great day.",,,mid week
279124019,food/beverage,negative,limited off peak choices,Quite a few restaurants were closed (off peak?) so we found the eating choices a bit ordinary,,,mid week
279124019,entertainment,negative,left early before fireworks,part of our decision to leave early before the fireworks.,,,mid week
279124019,navigation,neutral,easy metro connections,The metro connections are easy although it will still take a while to get there.,,,mid week
279124019,atmosphere,positive,themed metro ride enjoyable,The last metro ride is purely Disney and it helps to put you in the mood as it's themed.,,,mid week
279124019,entry/admission,positive,good ticket price value,I thought the ticket price was good value given all the included rides and live entertainment.,,,mid week
286998699,recommendation,positive,strong visit recommendation,a visit to the Hong Kong Disneyland is a must do,family,,
286998699,entertainment,positive,excellent non stop entertainment,The entertainment is excellent and non stop,family,,
286998699,entertainment,positive,immersive 3D cinema experience,The 3 D cinena is really great. If fact this is more than the normal 3D. You can feel the wind and rain as well as the aromas!,family,,
286998699,entertainment,positive,good family friendly entertainment,Very good entertainment for the entire family   young and old.,family,,
213562925,food/beverage,positive,great variety food options,all food outlets are great at disneyland,,,
213562925,food/beverage,neutral,sampling various food options,try them all over a 3 day day its good fun,,,
213562925,food/beverage,positive,worth food queue wait,just join the queue its worth the wait,,,
469165056,travel_party,neutral,family with diverse ages,"with my husband, 4 year old son and 19 year old daughter",family,unknown,mid week outside of school holidays
469165056,general,positive,wonderful overall experience,We all had an absolutely wonderful time.,family,unknown,mid week outside of school holidays
469165056,cleanliness,positive,immaculate park cleanliness,The parks are immaculate,family,unknown,mid week outside of school holidays
469165056,atmosphere,positive,beautiful main street usa,Main Street USA is simply beautiful.,family,unknown,mid week outside of school holidays
469165056,navigation,positive,uncrowded mid week visit,the park wasn't crowded at all,family,unknown,mid week outside of school holidays
469165056,attractions,positive,minimal ride queue times,we were able to walk straight onto many of the rides,family,unknown,mid week outside of school holidays
469165056,attractions,neutral,20 minute longest queue,the longest we had to queue was 20minutes,family,unknown,mid week outside of school holidays
469165056,attractions,positive,something for all ages,There really is something for all ages here.,family,unknown,mid week outside of school holidays
469165056,characters,positive,easy character photo opportunities,Tons of characters walking around that we were able just to walk up to and get a photo with.,family,unknown,mid week outside of school holidays
469165056,entertainment,positive,spectacular parades and fireworks,The Parades and firework show's are mind blowingly spectacular!,family,unknown,mid week outside of school holidays
469165056,food/beverage,negative,high food and drink prices,THe food and drink is very expensive,family,unknown,mid week outside of school holidays
469165056,food/beverage,positive,delicious restaurant food quality,the food we had in the restaurants was to die for.,family,unknown,mid week outside of school holidays
469165056,entertainment,positive,high quality shows,"We saw Disney Junior, Frozen Sing a long and Mickey Illusion Shows and they were all West End Quality.",family,unknown,mid week outside of school holidays
469165056,recommendation,positive,eager to rebook visit,We are already looking to book again for Christmas.,family,unknown,mid week outside of school holidays
239531617,staff,positive,top-notch employee friendliness,Employees are always of course top notch in friendliness,,,
239531617,cleanliness,positive,super clean park,park was super clean,,,
239531617,navigation,positive,park wasn't super crowded,wasn't super crowded,,,
239531617,attractions,neutral,rides show age,you can tell the age of many of the rides,,,
239531617,atmosphere,positive,brings back memories,it brought back so many memories,,,
239531617,attractions,positive,well mixed new rides,well mixed with new rides and features,,,
542307073,staff,positive,friendly and helpful staff,Amazing how friendly and helpful all of the staff are.,,,
542307073,attractions,positive,convenient mobile fast passes,but the best part is you can set fast passes right on your mobile device,,,
542307073,attractions,positive,great MaxPass idea,The relatively new Max Pass is a great idea.,,,
542307073,characters,positive,many staff photographer photos,You can get as many photos as you want from staff photographers,,,
274941006,attractions,negative,language accessibility issues,at some places they had Mandarin and we had to leave those attractions since no English translation was available,,,afternoon
274941006,attractions,negative,missed special pass opportunity,People should be told that special passes are given early in the morning and hence we couldn't take part in many places since we arrived late in the afternoon.,,,afternoon
